Kulap Vilaysack
Nova Villa
Carlos Villagrán
Buboy Villar
Melissa Villaseñor
Hervé Villechaize
Tim Vine
Geraldine Viswanathan
Jon Vitti
Édgar Vivar
Paul C. Vogt
Daniel von Bargen
Jenna von Oÿ
Rich Vos
Sal Vulcano
Otto Waalkes
Nina Wadia
Mark Wahlberg
David Wain
Lena Waithe
Taika Waititi
Emil Wakim
Eliot Wald
Gary Waldhorn
Christopher Walken
Benjamin Walker
Devon Walker
Doug Walker
Holly Walker
Jimmie Walker
Nancy Walker
Roy Walker
Max Wall
Danny Wallace
George Wallace
George Wallace Jnr
Trevor Wallace
Linda Wallem
David Walliams
Ruth Wallis
Greg Walloch
Bradley Walsh
Brendon Walsh
Holly Walsh
Kate Walsh
Mary Walsh
Matt Walsh
Ray Walston
Jessica Walter
Lisa Ann Walter
Julie Walters
David Walton
Christoph Waltz
Phil Wang
Sheng Wang
Keith Wann
Patrick Warburton
Asha Ward
Mike Ward
Brandon Wardell
Eric Wareheim
Marsha Warfield
Malcolm-Jamal Warner
Mike Warnke
Rusty Warren
Sydnee Washington
Derek Waters
Michaela Watkins
Reggie Watts
Ruby Wax
Damon Wayans
Damon Wayans Jr.
Keenen Ivory Wayans
Kim Wayans
Marlon Wayans
Shawn Wayans
Kountry Wayne
Steven Weber
Fred Wedlock
Lauren Weedman
Ed Weeks
Henning Wehn
Brent Weinbach
Stephnie Weir
Shaun Weiss
Lawrence Welk
Oliver Welke
Danny Wells
Noël Wells
George Wendt
Ali Wentworth
Tatá Werneck
Amber Stevens West
Billy West
Lindy West
Celia Weston
Alice Wetterlund
Frank Whaley
Wil Wheaton
Brooks Wheelan
Bert Wheeler
Jill Whelan
Betty White
Ellie White
Jaleel White
Mike White
Ron White
Slappy White
June Whitfield
Jason John Whitehead
Paul Whitehouse
Bradley Whitford
Kym Whitley
Mae Whitman
Jane Wickline
Josh Widdicombe
Nick Wiger
Tracey Wigfield
Brian Wilde
Stefanie Wilder-Taylor
Fred Willard
Ben Willbond
Allison Williams
Anson Williams
Ashley Williams
Barney Williams
Barry Williams
Bert Williams
Brad Williams
Charlie Williams
Chris Williams
Cindy Williams
Ellis E. Williams
Gary Anthony Williams
Harland Williams
Jessica Williams
Kenneth Williams
Kimberly Williams-Paisley
Mason Williams
Tacarra Williams
Tyler James Williams
Victor Williams
Wendy Williams
Dave Williamson
Taylor Williamson
Cardis Cardell Willis
Dave Willis
Denny Willis
Justin Willman
Emma Willmann
Holly Willoughby
Cal Wilson
Casey Wilson
Debra Wilson
Demond Wilson
Flip Wilson
Lou Wilson
Luke Wilson
Mary Louise Wilson
Owen Wilson
Rainn Wilson
Rebel Wilson
Reno Wilson
Thomas F. Wilson
Bob Wiltfong
April Winchell
Henry Winkler
Mel Winkler
Lizz Winstead
Jonathan Winters
Norman Wisdom
Chris Witaske
Brenda Withers
Harris Wittels
Fred Wolf
Dennis Wolfberg
Jason Woliner
Ivy Wolk
Jimmy Wong
Kristina Wong
Roy Wood Jr.
Victoria Wood
Danny Woodburn
Kim Woodburn
Zach Woods
Glenn Wool
Sheb Wooley
Robert Woolsey
Tom Wopat
Harry Worth
Mike Wozniak
Edgar Wright
Steven Wright
Sabrina Wu
Robert Wuhl
Chris Wylde
Ed Wynn
Jacob Wysocki
Swami X
Rajpal Yadav
Marc Yaffee
Kaya Yanar
Alan Yang
Eugene Lee Yang
Jenny Yang
Jimmy O. Yang
"Weird Al" Yankovic
Cedric Yarbrough
Mike Yard
Mike Yarwood
Gina Yashere
Lucky Yates
Dustin Ybarra
Steven Yeun
Charlyne Yi
Cem Yılmaz
Celeste Yim
Michael Yo
Aaron Yonda
Dwight York
Heléne Yorke
Alan Young
Bill Young
Parker Young
Rick Younger
Henny Youngman
Jaboukie Young-White
Hampton Yount
Bassem Youssef
Ramy Youssef
Joe Yule
Imran Yusuf
Tincho Zabala
Hollywood Zakoshisyoh
Andy Zaltzman
Sasheer Zamata
Katya Zamolodchikova
Alex Zane
Bob Zany
Steve Zahn
Steve Zaragoza
Vitaly Zdorovetskiy
Volodymyr Zelenskyy
Henry Zebrowski
David Zed
Mather Zickel
Dolph Ziggler
Jenny Zigrino
Steve Zissis
Tay Zonday
Alan Zweibel
Ace Trucking Company
Ant & Dec
Armstrong and Miller
Abbott and Costello
Barats and Bereta
Beyond the Fringe
Bob and Ray
Bonzo Dog Doo-Dah Band
BriTANicK
Broken Lizard
Brown and Carney
Burns and Allen
CollegeHumor
The Chaser
Les Charlots
Cheech and Chong
Clark and McCullough
The Comedy Store Players
The Comic Strip
Dalton Trumbo's Reluctant Cabaret
The Firesign Theatre
Flight of the Conchords
Frangela
The Frat Pack
French and Saunders
Fry and Laurie
Garfunkel and Oates
God's Pottery
The Goons
The Grumbleweeds
Hale and Pace
Hamish and Andy
Hard 'n Phirm
Homer and Jethro
Jackass
Key and Peele
The Kids in the Hall
The Kipper Kids
Kreisiraadio from Estonia
Lano and Woodley
Laurel and Hardy
The League of Gentlemen
Little Britain
The Little Rascals
The Lonely Island
Les Luthiers
The Lucas Brothers
Marijuana Logues
Martin and Lewis
Marx Brothers
McKenzie Brothers
The Mighty Boosh
Million Dollar Extreme
The Minnesota Wrecking Crew
Mitchell and Webb
Monty Python
Morecambe and Wise
Not Ready for Prime-Time Players
Paul and Storm
Penn & Teller
Pete and Dud
Phil Lord and Christopher Miller
Please Don't Destroy
Punt and Dennis
Reeves and Mortimer
The Ritz Brothers
Rowan and Martin
Royal Canadian Air Farce
Scotland the What?
Sklar Brothers
Smith and Dale
Smosh
Smothers Brothers
Stella
Stiller and Meara
Studio C
Tenacious D
The Tenderloins
The Three Stooges
Tim and Eric
The Try Guys
The Umbilical Brothers
Upright Citizens Brigade
Vanoss Crew/Banana Bus Squad
The Valleyfolk
Vinesauce
Wayne and Shuster
Wheeler and Woolsey
The Whitest Kids U' Know
Williams and Ree
Douglas Adams
Fred Allen
Tony Barbieri
Chesney and Wolfe
Roy Clarke
Dick Clement
David Croft
Esmonde and Larbey
Galton and Simpson
W. S. Gilbert
Willis Hall
Antony Jay
Carla Lane
Ian La Frenais
Graham Linehan and Arthur Mathews
Jeremy Lloyd
David Nobbs
Simon Nye
Frank Muir
Denis Norden
S. J. Perelman
Jimmy Perry
David Renwick
Jack Rosenthal
David Sedaris
Gerardo Sofovich
Hugo Sofovich
Johnny Speight
John Sullivan
James Thurber
Peter Tinniswood
Zoë Tomalin
Keith Waterhouse
List of Australian comedians
List of British comedians
List of Canadian comedians
List of Dutch comedians
List of Finnish comedians
List of German comedians
List of Indian comedians
List of Italian comedians
List of Japanese comedians
List of Mexican comedians
List of Norwegian comedians
List of Portuguese comedians
List of Puerto Rican comedians
List of United States stand-up comedians
List of comedy films
List of deadpan comedians
List of humorists
List of musical comedians
List of New York Improv comedians
List of stand-up comedians
